index,job_title,salary_estimate,Rating,company_name,Location,Size,founded,industry,sector,revenue,type_of_ownership
446,"Entry-level Risk Data Analyst (Portfolio Cons, Cash)",$50 Per Hour(Employer est.),-1,Invexer Technology,"Boston, MA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
447,Data Analyst,$60 - $65 Per Hour(Employer est.),3.8,"CGI Group, Inc.","Dallas, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
448,Data Analyst (100% Remote),$34 Per Hour(Employer est.),4.6,The Mom Project,"San Francisco, CA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
449,Laboratory Data Analyst,$34K - $64K (Glassdoor est.),3.7,Labcorp,"Birmingham, AL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
450,Clinical Practice Data Analyst Coordinator,$68K (Employer est.),3.3,SIU Medicine,"Springfield, IL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
451,Epic Application Analyst – Multiple Applications (Remote within Oregon),$27 - $78 Per Hour(Employer est.),3.7,Samaritan Health Services,Oregon,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
452,Data Analyst-FI,$60K - $104K (Glassdoor est.),4.2,Colgate-Palmolive,"Piscataway, NJ",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
453,Business Analyst,,3.3,The DDS Companies,"Canonsburg, PA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
454,Clinical Application Data Analyst,$56K - $104K (Glassdoor est.),4.5,Kahuku Medical Center,"Kahuku, HI",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
455,"Business Intelligence Analyst, Strategic Partnerships",$60K - $122K (Glassdoor est.),4.0,Memorial Sloan Kettering Cancer Center,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
456,Junior Data Analytics Analyst,$51K - $99K (Glassdoor est.),3.8,Macquarie Group Limited,"Houston, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
457,Data Analyst,$60K - $110K (Employer est.),-1,"Battea - Class Action Services, LLC","Stamford, CT",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
458,Portfolio Investment Analyst,$200K - $250K (Employer est.),-1,Prosperity Life Group,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
459,Quality Assurance Analyst,-1,-1,Skywriter MD,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
460,Power BI/Data Analyst,$60K - $130K (Employer est.),3.1,Automotive Group,United States,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
461,Junior Business Analyst/Data Analyst,$35 - $84 Per Hour(Employer est.),-1,IT Automation LLC,"Cary, NC",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
462,Junior Financial Crimes Prevention Analyst,$55K - $60K (Employer est.),4.0,Funding Circle US,"Denver, CO",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
463,Insights Analyst,$73K - $103K (Employer est.),4.3,Indeed,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
464,Privacy Analyst (Open to Remote),$49K - $66K (Employer est.),4.3,Indeed,"Austin, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
465,Jr. Deal Support Analyst (Remote),$50K - $60K (Employer est.),3.7,Covius,"Tampa, FL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
466,junior Level Business Analyst,$30 - $35 Per Hour(Employer est.),3.8,Agama Solutions,"California, MD",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
467,Jr. QA Analyst,$50K - $55K (Employer est.),4.4,Gridline,"Scottsdale, AZ",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
468,Junior Business Analyst (Permanently Remote),$35K - $60K (Employer est.),-1,Clarity Ventures,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
469,Portfolio Analyst,$75K - $100K (Employer est.),-1,Salem Investment Counselors,"Durham, NC",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
470,Enterprise Data - Regulatory Product Analyst,$81K - $168K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
471,Junior Data Analyst,$43K - $83K (Glassdoor est.),3.8,Comcast,"West Chester, PA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
472,Salesforce Business Analyst (REMOTE),$75K - $115K (Employer est.),5.0,The Hunley Group,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
473,"Entry-level Risk Data Analyst (Portfolio Cons, Cash)",$50 Per Hour(Employer est.),-1,Invexer Technology,"Boston, MA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
474,Business Analyst,$49K - $105K (Glassdoor est.),3.4,Crescent Bank,"Carrollton, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
475,Data Analyst,$60 - $65 Per Hour(Employer est.),3.8,"CGI Group, Inc.","Dallas, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
476,"Analyst Development Program - Seattle, WA / REMOTE (July/Sept 2022)",$66K (Employer est.),3.8,Liberty Mutual Insurance,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
477,Data Analyst,$100K - $130K (Employer est.),4.8,IntraFi Network,"Arlington, VA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
478,Data Analyst (100% Remote),$34 Per Hour(Employer est.),4.6,The Mom Project,"San Francisco, CA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
479,Data Visualization Analyst,$70K - $90K (Employer est.),-1,Brightfield Group,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
480,Clinical Practice Data Analyst Coordinator,$68K (Employer est.),3.3,SIU Medicine,"Springfield, IL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
481,Data Analyst-FI,$60K - $104K (Glassdoor est.),4.2,Colgate-Palmolive,"Piscataway, NJ",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
482,Business Analyst,$60K (Employer est.),3.3,The DDS Companies,"Canonsburg, PA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
483,Clinical Application Data Analyst,$56K - $104K (Glassdoor est.),4.5,Kahuku Medical Center,"Kahuku, HI",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
484,Business Analyst ( REMOTE),$47K - $112K (Glassdoor est.),3.2,Knowledge Services,"Augusta, ME",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
485,"Business Intelligence Analyst, Strategic Partnerships",$60K - $122K (Glassdoor est.),4.0,Memorial Sloan Kettering Cancer Center,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
486,Enterprise Data - Regulatory Product Analyst,$81K - $168K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
487,Junior Data Analytics Analyst,$51K - $99K (Glassdoor est.),3.8,Macquarie Group Limited,"Houston, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
488,Data Analyst,$60K - $110K (Employer est.),-1,"Battea - Class Action Services, LLC","Stamford, CT",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
489,Portfolio Analyst,$75K - $100K (Employer est.),-1,Salem Investment Counselors,"Durham, NC",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
490,Portfolio Investment Analyst,$200K - $250K (Employer est.),-1,Prosperity Life Group,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
491,Quality Assurance Analyst,-1,-1,Skywriter MD,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
492,Power BI/Data Analyst,$60K - $130K (Employer est.),3.1,Automotive Group,United States,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
493,Junior Financial Crimes Prevention Analyst,$55K - $60K (Employer est.),4.0,Funding Circle US,"Denver, CO",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
494,Privacy Analyst (Open to Remote),$49K - $66K (Employer est.),4.3,Indeed,"Austin, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
495,Laboratory Data Analyst,$34K - $64K (Glassdoor est.),3.7,Labcorp,"Birmingham, AL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
496,Insights Analyst,$73K - $103K (Employer est.),4.3,Indeed,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
497,Junior Business Analyst/Data Analyst,$35 - $84 Per Hour(Employer est.),-1,IT Automation LLC,"Cary, NC",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
498,junior Level Business Analyst,$30 - $35 Per Hour(Employer est.),3.8,Agama Solutions,"California, MD",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
499,Jr. QA Analyst,$50K - $55K (Employer est.),4.4,Gridline,"Scottsdale, AZ",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
500,Junior Business Analyst (Permanently Remote),$35K - $60K (Employer est.),-1,Clarity Ventures,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
501,Jr. Deal Support Analyst (Remote),$50K - $60K (Employer est.),3.7,Covius,"Tampa, FL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
502,"Data Modeling & Visualization Development Analyst, Enterprise Products",$89K - $171K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
503,"Entry-level Risk Data Analyst (Portfolio Cons, Cash)",$50 Per Hour(Employer est.),-1,Invexer Technology,"Boston, MA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
504,Collateral Analyst,$51K - $110K (Glassdoor est.),3.3,MUFG,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
505,Data Analyst Entry Level,-1,-1,Confidential,"San Antonio, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
506,Salesforce Business Analyst (REMOTE),$75K - $115K (Employer est.),5.0,The Hunley Group,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
507,Business Analyst,$49K - $105K (Glassdoor est.),3.4,Crescent Bank,"Carrollton, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
508,Data Analyst,$60 - $65 Per Hour(Employer est.),3.8,"CGI Group, Inc.","Dallas, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
509,Junior Data Analyst,$43K - $83K (Glassdoor est.),3.8,Comcast,"West Chester, PA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
510,Clinical Practice Data Analyst Coordinator,$68K (Employer est.),3.3,SIU Medicine,"Springfield, IL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
511,Epic Application Analyst – Multiple Applications (Remote within Oregon),$27 - $78 Per Hour(Employer est.),3.7,Samaritan Health Services,Oregon,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
512,Data Analyst-FI,$60K - $104K (Glassdoor est.),4.2,Colgate-Palmolive,"Piscataway, NJ",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
513,Business Analyst,,3.3,The DDS Companies,"Canonsburg, PA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
514,Clinical Application Data Analyst,$56K - $104K (Glassdoor est.),4.5,Kahuku Medical Center,"Kahuku, HI",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
515,Business Analyst ( REMOTE),$47K - $112K (Glassdoor est.),3.2,Knowledge Services,"Augusta, ME",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
516,"Business Intelligence Analyst, Strategic Partnerships",$60K - $122K (Glassdoor est.),4.0,Memorial Sloan Kettering Cancer Center,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
517,Enterprise Data - Regulatory Product Analyst,$81K - $168K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
518,Data Analyst,$60K - $110K (Employer est.),-1,"Battea - Class Action Services, LLC","Stamford, CT",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
519,Portfolio Analyst,$75K - $100K (Employer est.),-1,Salem Investment Counselors,"Durham, NC",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
520,Junior Data Analytics Analyst,$51K - $99K (Glassdoor est.),3.8,Macquarie Group Limited,"Houston, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
521,Portfolio Investment Analyst,$200K - $250K (Employer est.),-1,Prosperity Life Group,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
522,Power BI/Data Analyst,$60K - $130K (Employer est.),3.1,Automotive Group,United States,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
523,Quality Assurance Analyst,-1,-1,Skywriter MD,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
524,Laboratory Data Analyst,$34K - $64K (Glassdoor est.),3.7,Labcorp,"Birmingham, AL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
525,Privacy Analyst (Open to Remote),$49K - $66K (Employer est.),4.3,Indeed,"Austin, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
526,Insights Analyst,$73K - $103K (Employer est.),4.3,Indeed,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
527,"Data Modeling & Visualization Development Analyst, Enterprise Products",$89K - $171K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
528,junior Level Business Analyst,$30 - $35 Per Hour(Employer est.),3.8,Agama Solutions,"California, MD",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
529,Jr. QA Analyst,$50K - $55K (Employer est.),4.4,Gridline,"Scottsdale, AZ",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
530,Jr. Deal Support Analyst (Remote),$50K - $60K (Employer est.),3.7,Covius,"Tampa, FL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
531,"Entry-level Risk Data Analyst (Portfolio Cons, Cash)",$50 Per Hour(Employer est.),-1,Invexer Technology,"Boston, MA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
532,Salesforce Business Analyst (REMOTE),$75K - $115K (Employer est.),5.0,The Hunley Group,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
533,Collateral Analyst,$51K - $110K (Glassdoor est.),3.3,MUFG,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
534,Data Analyst Entry Level,-1,-1,Confidential,"San Antonio, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
535,Data Visualization Analyst,$70K - $90K (Employer est.),-1,Brightfield Group,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
536,Business Analyst,$49K - $105K (Glassdoor est.),3.4,Crescent Bank,"Carrollton, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
537,Data Analyst,$60 - $65 Per Hour(Employer est.),3.8,"CGI Group, Inc.","Dallas, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
538,Junior Business Analyst/Data Analyst,$35 - $84 Per Hour(Employer est.),-1,IT Automation LLC,"Cary, NC",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
539,Junior Business Analyst (Permanently Remote),$35K - $60K (Employer est.),-1,Clarity Ventures,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
540,Clinical Practice Data Analyst Coordinator,$68K (Employer est.),3.3,SIU Medicine,"Springfield, IL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
541,Data Analyst-FI,$60K - $104K (Glassdoor est.),4.2,Colgate-Palmolive,"Piscataway, NJ",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
542,Clinical Application Data Analyst,$56K - $104K (Glassdoor est.),4.5,Kahuku Medical Center,"Kahuku, HI",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
543,Business Analyst,$60K (Employer est.),3.3,The DDS Companies,"Canonsburg, PA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
544,Business Analyst ( REMOTE),$47K - $112K (Glassdoor est.),3.2,Knowledge Services,"Augusta, ME",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
545,"Business Intelligence Analyst, Strategic Partnerships",$60K - $122K (Glassdoor est.),4.0,Memorial Sloan Kettering Cancer Center,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
546,Junior Data Analytics Analyst,$51K - $99K (Glassdoor est.),3.8,Macquarie Group Limited,"Houston, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
547,Data Analyst,$60K - $110K (Employer est.),-1,"Battea - Class Action Services, LLC","Stamford, CT",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
548,Enterprise Data - Regulatory Product Analyst,$81K - $168K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
549,Portfolio Analyst,$75K - $100K (Employer est.),-1,Salem Investment Counselors,"Durham, NC",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
550,Power BI/Data Analyst,$60K - $130K (Employer est.),3.1,Automotive Group,United States,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
551,Portfolio Investment Analyst,$200K - $250K (Employer est.),-1,Prosperity Life Group,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
552,Quality Assurance Analyst,-1,-1,Skywriter MD,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
553,Junior Financial Crimes Prevention Analyst,$55K - $60K (Employer est.),4.0,Funding Circle US,"Denver, CO",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
554,junior Level Business Analyst,$30 - $35 Per Hour(Employer est.),3.8,Agama Solutions,"California, MD",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
555,Junior Business Analyst/Data Analyst,$35 - $84 Per Hour(Employer est.),-1,IT Automation LLC,"Cary, NC",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
556,"Data Modeling & Visualization Development Analyst, Enterprise Products",$89K - $171K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
557,Insights Analyst,$73K - $103K (Employer est.),4.3,Indeed,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
558,Junior Business Analyst (Permanently Remote),$35K - $60K (Employer est.),-1,Clarity Ventures,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
559,Jr. QA Analyst,$50K - $55K (Employer est.),4.4,Gridline,"Scottsdale, AZ",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
560,Jr. Deal Support Analyst (Remote),$50K - $60K (Employer est.),3.7,Covius,"Tampa, FL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
561,Laboratory Data Analyst,$34K - $64K (Glassdoor est.),3.7,Labcorp,"Birmingham, AL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
562,"Entry-level Risk Data Analyst (Portfolio Cons, Cash)",$50 Per Hour(Employer est.),-1,Invexer Technology,"Boston, MA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
563,Data Visualization Analyst,$70K - $90K (Employer est.),-1,Brightfield Group,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
564,Data Analyst Entry Level,-1,-1,Confidential,"San Antonio, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
565,Salesforce Business Analyst (REMOTE),$75K - $115K (Employer est.),5.0,The Hunley Group,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
566,Business Analyst,$49K - $105K (Glassdoor est.),3.4,Crescent Bank,"Carrollton, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
567,Junior Data Analyst,$43K - $83K (Glassdoor est.),3.8,Comcast,"West Chester, PA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
568,Data Analyst (100% Remote),$34 Per Hour(Employer est.),4.6,The Mom Project,"San Francisco, CA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
569,Data Analyst,$60 - $65 Per Hour(Employer est.),3.8,"CGI Group, Inc.","Dallas, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
570,Clinical Practice Data Analyst Coordinator,$68K (Employer est.),3.3,SIU Medicine,"Springfield, IL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
571,Epic Application Analyst – Multiple Applications (Remote within Oregon),$27 - $78 Per Hour(Employer est.),3.7,Samaritan Health Services,Oregon,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
572,Data Analyst-FI,$60K - $104K (Glassdoor est.),4.2,Colgate-Palmolive,"Piscataway, NJ",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
573,Business Analyst,,3.3,The DDS Companies,"Canonsburg, PA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
574,Clinical Application Data Analyst,$56K - $104K (Glassdoor est.),4.5,Kahuku Medical Center,"Kahuku, HI",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
575,Business Analyst ( REMOTE),$47K - $112K (Glassdoor est.),3.2,Knowledge Services,"Augusta, ME",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
576,"Business Intelligence Analyst, Strategic Partnerships",$60K - $122K (Glassdoor est.),4.0,Memorial Sloan Kettering Cancer Center,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
577,Junior Data Analytics Analyst,$51K - $99K (Glassdoor est.),3.8,Macquarie Group Limited,"Houston, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
578,Data Analyst,$60K - $110K (Employer est.),-1,"Battea - Class Action Services, LLC","Stamford, CT",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
579,Enterprise Data - Regulatory Product Analyst,$81K - $168K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
580,Quality Assurance Analyst,-1,-1,Skywriter MD,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
581,Portfolio Analyst,$75K - $100K (Employer est.),-1,Salem Investment Counselors,"Durham, NC",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
582,Portfolio Investment Analyst,$200K - $250K (Employer est.),-1,Prosperity Life Group,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
583,Junior Financial Crimes Prevention Analyst,$55K - $60K (Employer est.),4.0,Funding Circle US,"Denver, CO",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
584,Power BI/Data Analyst,$60K - $130K (Employer est.),3.1,Automotive Group,United States,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
585,Junior Business Analyst/Data Analyst,$35 - $84 Per Hour(Employer est.),-1,IT Automation LLC,"Cary, NC",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
586,junior Level Business Analyst,$30 - $35 Per Hour(Employer est.),3.8,Agama Solutions,"California, MD",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
587,"Data Modeling & Visualization Development Analyst, Enterprise Products",$89K - $171K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
588,Business Analyst,$85K - $95K (Employer est.),3.6,Goodway Technologies,"Stamford, CT",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
589,Jr. QA Analyst,$50K - $55K (Employer est.),4.4,Gridline,"Scottsdale, AZ",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
590,Junior Business Analyst (Permanently Remote),$35K - $60K (Employer est.),-1,Clarity Ventures,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
591,Jr. Deal Support Analyst (Remote),$50K - $60K (Employer est.),3.7,Covius,"Tampa, FL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
